tribunal,codigo_orgao,municipio,uf,nome_orgao,grau,cp_apr_2024,cp_apr_2025,%cp,sus_apr_2024,sus_apr_2025,%sus,cn_12_meses,tbaix_12_meses,desp_12_meses,decinc_12_meses,sentcm_12_meses,sentsm_12_meses,procsm100_apr_2025,conc100_apr_2025,tpsent_12_meses,tpcpl_apr_2025,tc_apr_2025,iad_12_meses
TJSP,10077,PIRAJUI,SP,JUIZADO ESPECIAL CIVEL CRIM. DE PIRAJUI,"G1, JE",2.439,3.062,25.5,612.0,610.0,-0.3,2.968,2.375,5.009,5.614,1.688,141.0,347.0,19.0,10.0,14.0,51.0,80.0
TJSP,74743,SOROCABA,SP,VARA PLANTÃO DA 19ª C J - SOROCABA,"G1, JE",612.0,747.0,22.1,410.0,533.0,30.0,1.373,5.0,84.0,1.206,4.0,1.0,47.0,0.0,0.0,14.0,98.0,0.0
TJSP,70905,SAO PAULO,SP,1ª CÂMARA RESERVADA DE DIREITO EMPRESARIAL,G2,4.39,5.72,30.3,140.0,195.0,39.3,6.145,4.92,5.329,9.055,1.241,1.193,1.015,398.0,4.0,14.0,53.0,80.0
TJSP,74739,SAO CARLOS,SP,VARA PLANTÃO DA 12ª C J - SÃO CARLOS,"G1, JE",115.0,169.0,47.0,55.0,83.0,50.9,255.0,0.0,6.0,263.0,1.0,2.0,21.0,0.0,0.0,14.0,100.0,0.0
TJSP,74744,TAUBATE,SP,VARA PLANTÃO DA 47ª C J - TAUBATÉ,"G1, JE",397.0,480.0,20.9,222.0,288.0,29.7,785.0,4.0,9.0,467.0,1.0,2.0,49.0,0.0,0.0,14.0,98.0,1.0
TJSP,17832,GUARULHOS,SP,03 VARA JUIZADO ESPECIAL CIVEL DE GUARULHOS,"G1, JE",4.658,5.602,20.3,18.0,25.0,38.9,4.394,3.78,319.0,4.289,2.508,1.029,1.22,7.0,9.0,14.0,60.0,86.0
TJSP,10215,SANTA BRANCA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE SANTA BRANCA,"G1, JE",523.0,523.0,0.0,79.0,109.0,38.0,387.0,398.0,972.0,342.0,333.0,73.0,43.0,0.0,5.0,14.0,42.0,103.0
TJSP,82751,HORTOLANDIA,SP,2 CRIMINAL DE HORTOLANDIA,"G1, JE",2.127,2.241,5.4,724.0,939.0,29.7,1.117,1.136,2.615,3.651,800.0,102.0,151.0,5.0,20.0,14.0,53.0,102.0
TJSP,87849,MARILIA,SP,SETOR DAS EXECUCOES FISCAIS DA COMARCA DE MARILIA,G1,60.258,52.999,-12.0,5.837,4.641,-20.5,2.745,9.331,1.698,1.408,8.66,6.896,17.696,3.0,63.0,14.0,84.0,340.0
TJSP,10008,PALMEIRA D OESTE,SP,JUIZADO ESPECIAL CIVEL CRIM. DE PALMEIRA D OESTE,"G1, JE",856.0,896.0,4.7,429.0,404.0,-5.8,1.043,1.019,1.689,1.172,692.0,118.0,177.0,13.0,5.0,14.0,32.0,98.0
TJSP,10227,SANTA RITA DO PASSA QUATRO,SP,JUIZADO ESPECIAL CIVEL CRIM. DE SANTA RITA DO PASSA QUATRO,"G1, JE",1.35,1.101,-18.4,276.0,23.0,-91.7,1.294,1.542,3.065,2.158,1.152,208.0,180.0,7.0,43.0,14.0,41.0,119.0
TJSP,9259,AGUAS DE LINDOIA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE AGUAS DE LINDOIA,"G1, JE",1.059,1.403,32.5,169.0,195.0,15.4,1.178,860.0,929.0,1.836,654.0,131.0,153.0,13.0,8.0,14.0,58.0,73.0
TJSP,9477,CAMPINAS,SP,02 VARA JUIZADO ESPECIAL CIVEL DE CAMPINAS,"G1, JE",5.576,6.003,7.7,1.459,1.665,14.1,4.897,4.966,421.0,13.375,4.332,1.282,410.0,2.0,7.0,14.0,47.0,101.0
TJSP,59199,ITAPETININGA,SP,02 FAMILIA SUCESSOES DE ITAPETININGA,"G1, JE",1.614,1.666,3.2,468.0,517.0,10.5,1.381,1.322,3.843,3.606,1.063,170.0,195.0,1.0,8.0,14.0,46.0,96.0
TJSP,74686,ANDRADINA,SP,VARA PLANTÃO DA 37ª C J - ANDRADINA,"G1, JE",138.0,162.0,17.4,14.0,18.0,28.6,212.0,0.0,7.0,230.0,0.0,0.0,58.0,0.0,,14.0,100.0,0.0
TJSP,10902,SALTO,SP,VARA JUIZADO ESP. CIVEL CRIM. DE SALTO,"G1, JE",3.103,3.884,25.2,375.0,401.0,6.9,3.223,2.483,2.413,4.092,2.083,467.0,413.0,51.0,9.0,14.0,58.0,77.0
TJSP,9632,GUARA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE GUARA,"G1, JE",1.019,805.0,-21.0,349.0,94.0,-73.1,840.0,1.068,1.754,1.418,524.0,229.0,143.0,8.0,29.0,14.0,40.0,127.0
TJSP,10910,SANTOS,SP,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNISANTOS DE SANTOS,"G1, JE",580.0,642.0,10.7,5.0,14.0,180.0,485.0,410.0,1.639,299.0,278.0,81.0,89.0,0.0,11.0,14.0,61.0,85.0
TJSP,9542,CRUZEIRO,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DE CRUZEIRO,"G1, JE",3.911,4.786,22.4,735.0,723.0,-1.6,5.595,4.709,5.666,8.766,3.749,569.0,905.0,18.0,8.0,14.0,46.0,84.0
TJSP,10820,BRAGANCA PAULISTA,SP,VARA JUIZADO ESP. CIVEL CRIM. DE BRAGANCA PAULISTA,"G1, JE",3.849,4.562,18.5,149.0,97.0,-34.9,5.191,4.497,6.969,9.04,3.458,979.0,1.475,35.0,7.0,14.0,50.0,87.0
TJSP,74390,BERTIOGA,SP,JUIZADO ESPECIAL CIVEL DE BERTIOGA,"G1, JE",1.174,1.486,26.6,42.0,54.0,28.6,1.002,692.0,1.33,1.311,532.0,133.0,90.0,69.0,15.0,14.0,67.0,69.0
TJSP,10760,UBATUBA,SP,VARA JUIZADO ESP. CIVEL CRIM. DE UBATUBA,"G1, JE",4.715,4.921,4.4,1.263,1.148,-9.1,2.991,2.791,213.0,5.506,2.332,348.0,588.0,92.0,15.0,12.0,57.0,93.0
TJSP,10334,SAO JOSE DO RIO PARDO,SP,JUIZADO ESPECIAL CIVEL DE SAO JOSE DO RIO PARDO,"G1, JE",2.516,2.906,15.5,605.0,266.0,-56.0,2.186,1.765,2.407,2.346,1.406,306.0,1.14,17.0,20.0,12.0,60.0,81.0
TJSP,9786,JACAREI,SP,VARA JUIZADO ESP. CIVEL CRIM. DE JACAREI,"G1, JE",6.694,8.411,25.6,3.281,3.622,10.4,5.153,3.068,8.121,5.625,2.386,733.0,445.0,70.0,10.0,12.0,61.0,60.0
TJSP,10218,SANTA CRUZ DO RIO PARDO,SP,JUIZADO ESPECIAL CIVEL DE SANTA CRUZ DO RIO PARDO,"G1, JE",2.748,2.85,3.7,222.0,153.0,-31.1,2.438,2.379,1.802,5.98,2.161,552.0,883.0,14.0,9.0,12.0,53.0,98.0
TJSP,10055,PINDAMONHANGABA,SP,VARA JUIZADO ESP. CIVEL CRIM. DE PINDAMONHANGABA,"G1, JE",2.756,3.192,15.8,235.0,166.0,-29.4,3.735,3.368,8.618,10.405,2.467,728.0,502.0,24.0,7.0,12.0,47.0,90.0
TJSP,9611,FRANCISCO MORATO,SP,VARA JUIZADO ESP. CIVEL CRIM. DE FRANCISCO MORATO,"G1, JE",2.027,2.241,10.6,89.0,83.0,-6.7,2.063,1.843,4.24,1.361,1.398,274.0,401.0,6.0,7.0,12.0,54.0,89.0
TJSP,9441,CACONDE,SP,JUIZADO ESPECIAL CIVEL CRIM. DE CACONDE,"G1, JE",1.716,1.165,-32.1,535.0,157.0,-70.7,1.619,2.222,1.013,2.123,1.268,288.0,121.0,5.0,10.0,12.0,30.0,137.0
TJSP,9798,JALES,SP,VARA JUIZADO ESP. CIVEL CRIM. DE JALES,"G1, JE",5.047,4.93,-2.3,577.0,108.0,-81.3,9.635,9.636,8.803,15.612,6.911,720.0,1.054,5.0,7.0,12.0,33.0,100.0
TJSP,10896,RIBEIRAO PRETO,SP,VARA JUIZADO ESPECIAL CIVEL DE RIBEIRAO PRETO,"G1, JE",13.076,14.345,9.7,6.186,6.922,11.9,8.06,6.776,29.865,17.299,4.736,2.282,573.0,5.0,10.0,12.0,52.0,84.0
TJSP,9554,DESCALVADO,SP,JUIZADO ESPECIAL CIVEL CRIM. DE DESCALVADO,"G1, JE",924.0,1.018,10.2,182.0,156.0,-14.3,1.108,1.077,3.244,1.376,855.0,146.0,187.0,14.0,10.0,12.0,44.0,97.0
TJSP,71078,SAO PAULO,SP,18º GRUPO DE CÂMARAS DE DIREITO PRIVADO,G2,40.0,30.0,-25.0,1.0,0.0,-100.0,30.0,42.0,20.0,110.0,2.0,23.0,3.0,4.0,4.0,12.0,42.0,140.0
TJSP,9949,MONTE AZUL PAULISTA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE MONTE AZUL PAULISTA,"G1, JE",860.0,872.0,1.4,69.0,70.0,1.4,936.0,966.0,1.651,1.551,855.0,113.0,171.0,4.0,6.0,12.0,45.0,103.0
TJSP,74546,BURI,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DE BURI,"G1, JE",722.0,698.0,-3.3,226.0,187.0,-17.3,594.0,628.0,153.0,1.566,313.0,173.0,239.0,4.0,11.0,12.0,44.0,106.0
TJSP,9965,NUPORANGA,SP,JUIZADO ESPECIAL CIVEL DE NUPORANGA,"G1, JE",1.114,815.0,-26.8,333.0,158.0,-52.6,662.0,936.0,1.765,878.0,738.0,136.0,80.0,2.0,24.0,12.0,41.0,141.0
TJSP,10282,SAO BENTO DO SAPUCAI,SP,JUIZADO ESPECIAL CIVEL CRIM. DE SAO BENTO DO SAPUCAI,"G1, JE",562.0,649.0,15.5,70.0,66.0,-5.7,497.0,418.0,838.0,1.496,334.0,61.0,97.0,4.0,9.0,12.0,58.0,84.0
TJSP,9284,ANGATUBA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE ANGATUBA,"G1, JE",1.126,1.067,-5.2,163.0,191.0,17.2,921.0,984.0,3.067,2.475,808.0,242.0,137.0,6.0,10.0,12.0,47.0,107.0
TJSP,59201,SAO CARLOS,SP,02 FAMILIA SUCESSOES DE SAO CARLOS,"G1, JE",1.726,1.79,3.7,373.0,352.0,-5.6,2.207,2.083,360.0,9.931,1.71,297.0,284.0,3.0,7.0,12.0,41.0,94.0
TJSP,74715,ITUVERAVA,SP,VARA PLANTÃO DA 40ª C J - ITUVERAVA,"G1, JE",125.0,123.0,-1.6,38.0,49.0,28.9,182.0,1.0,17.0,175.0,0.0,4.0,12.0,0.0,0.0,12.0,98.0,1.0
TJSP,59939,OUROESTE,SP,JUIZADO ESPECIAL CIVEL CRIM. DE OUROESTE,"G1, JE",1.014,1.02,0.6,146.0,143.0,-2.1,1.032,1.018,7.0,2.764,642.0,190.0,220.0,8.0,9.0,12.0,46.0,99.0
TJSP,9755,ITARARE,SP,JUIZADO ESPECIAL CIVEL CRIM. DE ITARARE,"G1, JE",992.0,1.154,16.3,58.0,54.0,-6.9,1.273,1.118,616.0,2.393,905.0,175.0,298.0,6.0,7.0,12.0,49.0,88.0
TJSP,17554,BRAGANCA PAULISTA,SP,04 CIVEL DE BRAGANCA PAULISTA,"G1, JE",3.106,3.692,18.9,1.482,1.626,9.7,3.371,2.829,257.0,9.762,1.985,461.0,547.0,9.0,5.0,12.0,42.0,84.0
TJSP,9637,GUARATINGUETA,SP,VARA JUIZADO ESP. CIVEL CRIM. DE GUARATINGUETA,"G1, JE",2.942,3.357,14.1,150.0,151.0,0.7,3.245,2.808,105.0,12.806,2.127,452.0,645.0,19.0,9.0,12.0,53.0,87.0
TJSP,9710,ITAI,SP,JUIZADO ESPECIAL CIVEL CRIM. DE ITAI,"G1, JE",1.77,1.797,1.5,444.0,565.0,27.3,1.384,1.386,2.225,1.663,927.0,518.0,402.0,7.0,8.0,12.0,46.0,100.0
TJSP,9353,BARIRI,SP,JUIZADO ESPECIAL CIVEL CRIM. DE BARIRI,"G1, JE",1.777,1.825,2.7,316.0,183.0,-42.1,1.346,1.262,1.018,2.308,888.0,159.0,245.0,50.0,21.0,12.0,56.0,94.0
TJSP,9620,FRANCO DA ROCHA,SP,VARA JUIZADO ESP. CIVEL CRIM. DE FRANCO DA ROCHA,"G1, JE",4.417,5.069,14.8,296.0,227.0,-23.3,5.119,4.474,8.313,12.34,3.712,406.0,776.0,36.0,10.0,12.0,52.0,87.0
TJSP,9355,BARRA BONITA,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DE BARRA BONITA,"G1, JE",1.616,1.225,-24.2,448.0,25.0,-94.4,1.493,1.88,1.64,1.974,1.233,202.0,294.0,11.0,23.0,12.0,39.0,126.0
TJSP,9491,CAPIVARI,SP,JUIZADO ESPECIAL CIVEL CRIM. DE CAPIVARI,"G1, JE",1.611,1.487,-7.7,169.0,134.0,-20.7,1.748,1.868,1.028,2.697,1.322,389.0,253.0,6.0,8.0,12.0,42.0,107.0
TJSP,85286,ARACATUBA,SP,CEJUSC - PRÉ-PROCESSUAL,G1,4.0,15.0,275.0,0.0,0.0,,16.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,,12.0,75.0,31.0
TJSP,10140,PROMISSAO,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DE PROMISSAO,"G1, JE",3.582,3.925,9.6,1.46,1.535,5.1,1.932,1.624,3.542,2.83,1.169,274.0,61.0,3.0,12.0,12.0,57.0,84.0
TJSP,10106,POTIRENDABA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE POTIRENDABA,"G1, JE",921.0,1.06,15.1,83.0,58.0,-30.1,1.238,1.113,1.486,1.496,699.0,171.0,227.0,3.0,8.0,12.0,47.0,90.0
TJSP,70938,SAO PAULO,SP,4ª CÂMARA DE DIREITO CRIMINAL,G2,3.66,5.048,37.9,26.0,26.0,0.0,12.275,10.906,12.121,12.458,1.628,425.0,884.0,258.0,2.0,12.0,32.0,89.0
TJSP,83705,INDAIATUBA,SP,05 VARA CIVEL DE INDAIATUBA,"G1, JE",2.588,2.946,13.8,89.0,255.0,186.5,2.461,2.041,876.0,5.843,1.607,460.0,339.0,2.0,8.0,12.0,57.0,83.0
TJSP,9723,ITAPECERICA DA SERRA,SP,VARA JUIZADO ESP. CIVEL CRIM. DE ITAPECERICA DA SERRA,"G1, JE",3.021,2.968,-1.8,180.0,105.0,-41.7,3.799,3.879,2.409,13.091,2.799,575.0,403.0,48.0,9.0,12.0,42.0,102.0
TJSP,79970,PARAIBUNA,SP,UAAJ - UNIDADE AVANÇADA DE ATENDIMENTO JUDICIARIO - NATIVIDADE DA SERRA,"G1, JE",45.0,72.0,60.0,0.0,0.0,,63.0,45.0,22.0,194.0,35.0,12.0,9.0,0.0,6.0,12.0,62.0,71.0
TJSP,59944,LEME,SP,VARA JUIZADO ESP. CIVEL CRIM. - JIT - ANEXO FIAN DE LEME,"G1, JE",269.0,145.0,-46.1,31.0,0.0,-100.0,293.0,247.0,82.0,373.0,172.0,78.0,50.0,1.0,3.0,12.0,37.0,84.0
TJSP,83692,SAO PAULO,SP,02 Vara de Violência Doméstica e Familiar contra a Mulher do Foro Regional II - Santo Amaro,"G1, JE",4.598,3.991,-13.2,741.0,1.306,76.2,1.832,2.784,2.159,9.372,1.409,11.0,135.0,0.0,29.0,12.0,49.0,152.0
TJSP,10021,PARAIBUNA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE PARAIBUNA,"G1, JE",399.0,504.0,26.3,0.0,0.0,,441.0,404.0,952.0,1.019,332.0,48.0,134.0,1.0,7.0,12.0,56.0,92.0
TJSP,10716,TAQUARITINGA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE TAQUARITINGA,"G1, JE",2.565,2.943,14.7,518.0,331.0,-36.1,3.083,2.768,3.616,4.915,2.029,482.0,581.0,17.0,16.0,12.0,48.0,90.0
TJSP,10686,SOROCABA,SP,02 VARA JUIZADO ESPECIAL CIVEL DE SOROCABA,"G1, JE",6.228,7.15,14.8,2.054,2.316,12.8,4.997,4.332,7.383,4.59,2.409,1.128,314.0,124.0,7.0,12.0,53.0,87.0
TJSP,74567,CAIEIRAS,SP,JUIZADO ESPECIAL CIVEL DE CAIEIRAS,"G1, JE",2.48,2.844,14.7,76.0,49.0,-35.5,1.857,1.474,3.0,4.376,1.219,294.0,959.0,16.0,14.0,12.0,65.0,79.0
TJSP,9709,IPUA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE IPUA,"G1, JE",670.0,751.0,12.1,94.0,98.0,4.3,899.0,819.0,815.0,1.661,457.0,71.0,62.0,5.0,8.0,12.0,44.0,91.0
TJSP,74717,JALES,SP,VARA PLANTÃO DA 55ª C J - JALES,"G1, JE",191.0,209.0,9.4,68.0,90.0,32.4,224.0,0.0,16.0,209.0,1.0,0.0,48.0,0.0,0.0,12.0,100.0,0.0
TJSP,9967,OLIMPIA,SP,VARA JUIZADO ESP. CIVEL CRIM. DE OLIMPIA,"G1, JE",3.386,3.595,6.2,285.0,169.0,-40.7,3.334,3.117,4.285,5.003,2.076,363.0,812.0,14.0,15.0,12.0,52.0,93.0
TJSP,10761,URANIA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE URANIA,"G1, JE",547.0,775.0,41.7,89.0,35.0,-60.7,872.0,640.0,1.419,1.012,475.0,60.0,114.0,6.0,6.0,12.0,52.0,73.0
TJSP,10042,PERUIBE,SP,JUIZADO ESPECIAL CIVEL CRIM. DE PERUIBE,"G1, JE",1.358,1.859,36.9,189.0,114.0,-39.7,1.846,1.404,2.362,2.874,1.208,257.0,362.0,18.0,10.0,12.0,55.0,76.0
TJSP,9326,ARARAS,SP,VARA JUIZADO ESP. CIVEL CRIM. DE ARARAS,"G1, JE",3.836,4.135,7.8,878.0,925.0,5.4,4.639,4.427,2.834,7.924,3.128,844.0,713.0,10.0,6.0,12.0,42.0,95.0
TJSP,9913,MOCOCA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE MOCOCA,"G1, JE",2.457,3.072,25.0,285.0,207.0,-27.4,2.371,1.752,3.861,4.24,1.43,262.0,265.0,169.0,12.0,12.0,62.0,74.0
TJSP,10213,SANTA BARBARA D OESTE,SP,VARA JUIZADO ESP. CIVEL CRIM. DE SANTA BARBARA D OESTE,"G1, JE",2.571,2.83,10.1,448.0,503.0,12.3,3.866,3.658,7.335,4.764,2.615,788.0,796.0,14.0,6.0,12.0,39.0,95.0
TJSP,10746,TREMEMBE,SP,JUIZADO ESPECIAL CIVEL CRIM. DE TREMEMBE,"G1, JE",994.0,1.517,52.6,167.0,169.0,1.2,2.161,1.606,2.859,3.22,1.109,197.0,232.0,15.0,5.0,12.0,45.0,74.0
TJSP,74691,BARRETOS,SP,VARA PLANTÃO DA 14ª C J - BARRETOS,"G1, JE",300.0,332.0,10.7,114.0,137.0,20.2,316.0,2.0,12.0,366.0,2.0,1.0,57.0,1.0,0.0,12.0,99.0,1.0
TJSP,10842,ITANHAEM,SP,VARA JUIZADO ESP. CIVEL CRIM. DE ITANHAEM,"G1, JE",1.77,2.138,20.8,194.0,101.0,-47.9,3.044,2.733,2.372,9.029,2.247,614.0,326.0,9.0,6.0,12.0,43.0,90.0
TJSP,80899,SANTO ANDRE,SP,ANEXO DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A  MULHER DA COMARCA DE SANTO ANDRÉ,"G1, JE",4.948,5.656,14.3,2.526,2.95,16.8,1.685,1.289,2.853,4.271,793.0,5.0,1.363,2.0,16.0,12.0,68.0,76.0
TJSP,59941,SANTANA DE PARNAIBA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE SANTANA DE PARNAIBA,"G1, JE",3.299,3.671,11.3,139.0,36.0,-74.1,2.788,2.512,4.664,4.492,1.925,454.0,256.0,50.0,14.0,12.0,59.0,90.0
TJSP,9336,ATIBAIA,SP,VARA JUIZADO ESP. CIVEL CRIM. DE ATIBAIA,"G1, JE",2.629,2.534,-3.6,319.0,111.0,-65.2,4.392,4.482,5.967,6.919,2.602,1.094,696.0,21.0,9.0,12.0,35.0,102.0
TJSP,9960,NOVA ODESSA,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DE NOVA ODESSA,"G1, JE",1.571,1.531,-2.5,346.0,295.0,-14.7,1.24,1.289,2.306,1.6,1.031,214.0,154.0,41.0,14.0,12.0,48.0,104.0
TJSP,9628,GETULINA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE GETULINA,"G1, JE",643.0,1.008,56.8,104.0,109.0,4.8,865.0,559.0,359.0,1.155,423.0,132.0,258.0,1.0,6.0,12.0,62.0,65.0
TJSP,10778,VINHEDO,SP,VARA JUIZADO ESP. CIVEL CRIM. DE VINHEDO,"G1, JE",1.538,1.727,12.3,368.0,345.0,-6.2,1.822,1.646,3.208,1.312,1.247,329.0,439.0,13.0,5.0,12.0,46.0,90.0
TJSP,76743,SALTO DE PIRAPORA,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DA COMARCA DE SALTO DE PIRAPORA,"G1, JE",1.659,1.782,7.4,250.0,405.0,62.0,1.264,1.17,2.179,2.989,568.0,280.0,257.0,75.0,12.0,12.0,54.0,93.0
TJSP,59190,SAO CARLOS,SP,01 FAMILIA SUCESSOES DE SAO CARLOS,G1,1.48,1.464,-1.1,134.0,102.0,-23.9,1.952,2.054,26.0,12.0,2.056,251.0,113.0,13.0,5.0,12.0,40.0,105.0
TJSP,83693,SAO PAULO,SP,03 Vara de Violência Doméstica e Familiar contra a Mulher do Foro Regional II - Santo Amaro,"G1, JE",4.473,4.155,-7.1,698.0,1.478,111.7,1.894,2.567,2.821,9.979,906.0,45.0,154.0,0.0,40.0,12.0,51.0,136.0
TJSP,83706,PRAIA GRANDE,SP,04 VARA CIVEL DE PRAIA GRANDE,"G1, JE",3.243,4.688,44.6,292.0,410.0,40.4,3.544,2.129,1.337,15.469,1.703,558.0,244.0,0.0,8.0,12.0,67.0,60.0
TJSP,77661,COLINA,SP,VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DA COMARCA DE COLINA,"G1, JE",542.0,646.0,19.2,53.0,33.0,-37.7,748.0,738.0,688.0,1.255,595.0,101.0,215.0,5.0,15.0,12.0,45.0,99.0
TJSP,9520,CERQUEIRA CESAR,SP,JUIZADO ESPECIAL CIVEL CRIM. DE CERQUEIRA CESAR,"G1, JE",1.786,1.511,-15.4,87.0,62.0,-28.7,2.465,2.77,5.956,2.963,1.683,537.0,299.0,15.0,9.0,12.0,34.0,112.0
TJSP,9527,CONCHAS,SP,JUIZADO ESPECIAL CIVEL CRIM. DE CONCHAS,"G1, JE",426.0,427.0,0.2,64.0,68.0,6.2,569.0,586.0,1.635,917.0,374.0,93.0,59.0,7.0,9.0,12.0,38.0,103.0
TJSP,10814,BAURU,SP,01 VARA JUIZADO ESPECIAL CIVEL DE BAURU,"G1, JE",4.714,7.545,60.1,1.314,1.377,4.8,4.772,3.502,24.624,6.119,3.185,624.0,1.596,1.0,6.0,12.0,64.0,73.0
TJSP,74547,ROSEIRA,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DE ROSEIRA,"G1, JE",326.0,409.0,25.5,7.0,7.0,0.0,394.0,327.0,1.275,425.0,259.0,40.0,126.0,0.0,8.0,12.0,55.0,83.0
TJSP,74737,SANTOS,SP,VARA PLANTÃO DA 01ª C J - SANTOS,"G1, JE",609.0,694.0,14.0,234.0,316.0,35.0,1.473,18.0,23.0,1.159,1.0,2.0,78.0,1.0,0.0,12.0,95.0,1.0
TJSP,10088,PITANGUEIRAS,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DE PITANGUEIRAS,"G1, JE",1.227,1.061,-13.5,123.0,41.0,-66.7,988.0,1.125,1.544,1.503,772.0,205.0,142.0,13.0,18.0,12.0,48.0,114.0
TJSP,10349,SAO JOSE DO RIO PRETO,SP,VARA DO JÚRI E DO JUIZADO ESPECIAL CRIMINAL DE SÃO JOSÉ DO RIO PRETO,"G1, JE",2.357,2.71,15.0,472.0,284.0,-39.8,1.198,2.568,6.047,2.113,722.0,9.0,201.0,26.0,24.0,12.0,49.0,214.0
TJSP,10377,SAO MANUEL,SP,JUIZADO ESPECIAL CIVEL CRIM. DE SAO MANUEL,"G1, JE",2.022,2.287,13.1,209.0,355.0,69.9,1.936,1.705,2.636,1.981,1.077,222.0,265.0,10.0,11.0,12.0,53.0,88.0
TJSP,74610,IACANGA,SP,JUIZADO ESPECIAL CIVEL E CRIMINAL DE IACANGA,"G1, JE",407.0,362.0,-11.1,47.0,35.0,-25.5,391.0,431.0,493.0,657.0,320.0,80.0,47.0,2.0,20.0,12.0,43.0,110.0
TJSP,82748,BARUERI,SP,2 FAMILIA SUCESSOES DE BARUERI,G1,2.412,2.523,4.6,114.0,186.0,63.2,2.152,2.115,3.416,5.202,1.576,567.0,235.0,11.0,10.0,12.0,52.0,98.0
TJSP,9690,IBIUNA,SP,JUIZADO ESPECIAL CIVEL DE IBIUNA,"G1, JE",1.528,1.6,4.7,76.0,65.0,-14.5,1.763,1.691,544.0,3.962,1.359,426.0,100.0,45.0,11.0,12.0,48.0,96.0
TJSP,59205,PIRACICABA,SP,04 CRIMINAL DE PIRACICABA,"G1, JE",1.202,1.322,10.0,498.0,611.0,22.7,755.0,700.0,1.843,2.0,507.0,3.0,99.0,1.0,12.0,12.0,50.0,93.0
TJSP,9256,AGUAÍ,SP,JUIZADO ESPECIAL CIVEL CRIM. DE AGUAI,"G1, JE",1.117,1.431,28.1,125.0,40.0,-68.0,1.318,1.041,3.025,1.836,1.032,322.0,225.0,1.0,11.0,12.0,57.0,79.0
TJSP,10897,RIBEIRAO PRETO,SP,VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNIP DE RIBEIRAO PRETO,"G1, JE",329.0,361.0,9.7,79.0,93.0,17.7,158.0,111.0,422.0,205.0,91.0,22.0,9.0,1.0,8.0,12.0,55.0,70.0
TJSP,59954,RIBEIRAO PRETO,SP,VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO LACERDA DE RIBEIRAO PRETO,"G1, JE",2.098,2.189,4.3,857.0,967.0,12.8,900.0,822.0,3.113,1.301,544.0,260.0,53.0,0.0,8.0,12.0,54.0,91.0
TJSP,76850,SAO PAULO,SP,SETOR DE CONCILIAÇÃO - ASSOCIAÇÃO COMERCIAL SP,G1,2.0,4.0,100.0,0.0,0.0,,18.0,16.0,5.0,0.0,0.0,0.0,2.0,0.0,,12.0,20.0,89.0
TJSP,74724,MARILIA,SP,VARA PLANTÃO DA 31ª C J - MARÍLIA,"G1, JE",272.0,295.0,8.5,184.0,233.0,26.6,357.0,4.0,6.0,353.0,0.0,0.0,16.0,0.0,,12.0,93.0,1.0
TJSP,10119,PRESIDENTE EPITACIO,SP,JUIZADO ESPECIAL CIVEL CRIM. DE PRESIDENTE EPITACIO,"G1, JE",1.922,1.881,-2.1,163.0,58.0,-64.4,3.245,3.381,4.737,4.09,2.594,663.0,444.0,9.0,5.0,12.0,35.0,104.0
TJSP,85757,TUPÃ,SP,JUIZADO ESPECIAL CRIMINAL,"G1, JE",319.0,355.0,11.3,57.0,53.0,-7.0,562.0,506.0,1.491,530.0,543.0,5.0,19.0,1.0,6.0,12.0,37.0,90.0
TJSP,9623,GARCA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE GARCA,"G1, JE",1.791,2.139,19.4,369.0,334.0,-9.5,2.7,2.392,4.923,4.207,1.976,257.0,253.0,7.0,7.0,12.0,43.0,89.0
